index,label
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1827,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1829,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1830,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1831,real
1833,real
1833,real
1833,real
1834,real
1834,real
1834,real
1834,real
1834,real
1834,real
1834,real
1834,real
1834,real
1834,real
1834,real
1834,real
1834,real
1836,real
1836,real
1837,real
1837,real
1837,real
1837,real
1837,real
1837,real
1837,real
1837,real
1838,real
1838,real
1838,real
1838,real
1838,real
1838,real
1838,real
1838,real
1838,real
1838,real
1838,real
1839,real
1839,real
1839,real
1839,real
1839,real
1839,real
1839,real
1839,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1840,real
1841,real
1841,real
1841,real
1841,real
1841,real
1841,real
1841,real
1841,real
1842,real
1842,real
1842,real
1842,real
1842,real
1842,real
1842,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1843,real
1844,real
1844,real
1844,real
1844,real
1844,real
1844,real
1844,real
1844,real
1844,real
1844,real
1845,real
1845,real
1845,real
1845,real
1845,real
1845,real
1845,real
1845,real
1845,real
1845,real
1845,real
1845,real
1845,real
1845,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1846,real
1847,real
1847,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1849,real
1850,real
1850,real
1850,real
1850,real
1850,real
1851,real
1851,real
1851,real
1851,real
1851,real
1851,real
1851,real
1851,real
1851,real
1851,real
1851,real
1851,real
1851,real
1851,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1852,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1853,real
1854,real
1854,real
1854,real
1854,real
1855,real
1855,real
1855,real
1855,real
1855,real
1855,real
1855,real
1856,real
1856,real
1856,real
1856,real
1857,real
1857,real
1857,real
1857,real
1857,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1858,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1859,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1860,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1861,real
1862,real
1862,real
1862,real
1863,real
1863,real
1863,real
1863,real
1864,real
1864,real
1864,real
1864,real
1864,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1865,real
1866,real
1866,real
1866,real
1867,real
1867,real
1867,real
1867,real
1867,real
1867,real
1867,real
1867,real
1867,real
1867,real
1867,real
1867,real
1867,real
1867,real
1868,real
1868,real
1868,real
1868,real
1868,real
1868,real
1868,real
1868,real
1868,real
1868,real
1868,real
1868,real
1868,real
1869,real
1869,real
1869,real
1869,real
1869,real
1869,real
1869,real
1869,real
1869,real
1869,real
1869,real
1869,real
1870,real
1870,real
1870,real
1871,real
1871,real
1871,real
1871,real
1871,real
1871,real
1871,real
1871,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1872,real
1873,real
1873,real
1873,real
1873,real
1873,real
1873,real
1873,real
1873,real
1873,real
1874,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1875,real
1876,real
1876,real
1876,real
1876,real
1876,real
1877,real
1877,real
1877,real
1877,real
1877,real
1877,real
1877,real
1877,real
1877,real
1878,real
1879,real
1879,real
1879,real
1879,real
1879,real
1879,real
1879,real
1879,real
1879,real
1879,real
1879,real
1879,real
1880,real
1880,real
1880,real
1880,real
1880,real
1881,real
1881,real
1881,real
1881,real
1881,real
1881,real
1881,real
1882,real
1882,real
1882,real
1882,real
1883,real
1885,real
1885,real
1885,real
1885,real
1885,real
1886,real
1886,real
1886,real
1887,real
1887,real
1887,real
1887,real
1887,real
1887,real
1887,real
1887,real
1887,real
1887,real
1887,real
1887,real
1887,real
1887,real
1887,real
1888,real
1888,real
1888,real
1888,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1889,real
1890,real
1890,real
1890,real
1890,real
1890,real
1890,real
1890,real
1890,real
1890,real
1890,real
1891,real
1891,real
1891,real
1891,real
1892,real
1892,real
1892,real
1892,real
1892,real
1892,real
1892,real
1892,real
1892,real
1892,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1893,real
1894,real
1894,real
1894,real
1894,real
1894,real
1894,real
1894,real
1894,real
1894,real
1894,real
1894,real
1895,real
1895,real
1895,real
1895,real
1895,real
1895,real
1895,real
1895,real
1895,real
1895,real
1895,real
1895,real
1895,real
1896,real
1896,real
1896,real
1896,real
1897,real
1897,real
1897,real
1897,real
1897,real
1898,real
1898,real
1898,real
1898,real
1898,real
1898,real
1898,real
1898,real
1898,real
1898,real
1899,real
1899,real
1899,real
1900,real
1900,real
1900,real
1901,real
1901,real
1902,real
1902,real
1903,real
1903,real
1903,real
1903,real
1904,real
1904,real
1904,real
1904,real
1904,real
1905,real
1905,real
1906,real
1906,real
1906,real
1906,real
1906,real
1906,real
1906,real
1906,real
1906,real
1906,real
1907,real
1907,real
1907,real
1907,real
1907,real
1907,real
1907,real
1907,real
1907,real
1907,real
1907,real
1907,real
1907,real
1909,real
1909,real
1909,real
1909,real
1909,real
1909,real
1910,real
1910,real
1910,real
1910,real
1910,real
1910,real
1910,real
1910,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1911,real
1912,real
1912,real
1912,real
1912,real
1912,real
1912,real
1912,real
1912,real
1912,real
1913,real
1913,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1914,real
1915,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1916,real
1917,real
1917,real
1917,real
1917,real
1917,real
1917,real
1917,real
1917,real
1917,real
1917,real
1918,real
1918,real
1918,real
1918,real
1918,real
1918,real
1918,real
1918,real
1918,real
1918,real
1918,real
1918,real
1919,real
1919,real
1919,real
1919,real
1919,real
1919,real
1919,real
1919,real
1919,real
1919,real
1919,real
1920,real
1920,real
1920,real
1920,real
1922,real
1922,real
1922,real
1922,real
1922,real
1922,real
1922,real
1922,real
1922,real
1922,real
1922,real
1922,real
1922,real
1922,real
1922,real
1923,real
1925,real
1926,real
1927,real
1927,real
1927,real
1927,real
1927,real
1927,real
1928,real
1928,real
1928,real
1928,real
1928,real
1928,real
1928,real
1928,real
1928,real
1928,real
1928,real
1928,real
1928,real
1928,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1929,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1930,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1932,real
1933,real
1933,real
1933,real
1933,real
1933,real
1933,real
1933,real
1933,real
1933,real
1933,real
1933,real
1933,real
1933,real
1933,real
1933,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1934,real
1935,real
1935,real
1935,real
1935,real
1935,real
1935,real
1935,real
1935,real
1935,real
1935,real
1935,real
1935,real
1935,real
1936,real
1936,real
1936,real
1936,real
1936,real
1936,real
1936,real
1936,real
1936,real
1937,real
1937,real
1937,real
1937,real
1937,real
1937,real
1937,real
1937,real
1937,real
1937,real
1937,real
1937,real
1938,real
1938,real
1939,real
1939,real
1939,real
1939,real
1939,real
1939,real
1939,real
1939,real
1939,real
1939,real
1939,real
1940,real
1940,real
1940,real
1940,real
1940,real
1942,real
1942,real
1942,real
1942,real
1942,real
1942,real
1942,real
1942,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1943,real
1944,real
1945,real
1945,real
1945,real
1945,real
1945,real
1945,real
1945,real
1945,real
1945,real
1945,real
1945,real
1945,real
1945,real
1946,real
1946,real
1946,real
1947,real
1947,real
1947,real
1947,real
1947,real
1948,real
1948,real
1948,real
1948,real
1948,real
1949,real
1950,real
1950,real
1950,real
1951,real
1951,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1952,real
1953,real
1953,real
1953,real
1953,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1954,real
1955,real
1955,real
1955,real
1955,real
1955,real
1955,real
1955,real
1955,real
1955,real
1955,real
1955,real
1956,real
1956,real
1956,real
1957,real
1958,real
1959,real
1959,real
1959,real
1959,real
1959,real
1959,real
1959,real
1959,real
1959,real
1959,real
1959,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1962,real
1963,real
1963,real
1963,real
1964,real
1964,real
1966,real
1966,real
1966,real
1967,real
1967,real
1967,real
1968,real
1968,real
1968,real
1968,real
1968,real
1969,real
1969,real
1969,real
1969,real
1969,real
1969,real
1969,real
1969,real
1969,real
1969,real
1969,real
1969,real
1969,real
1970,real
1970,real
1970,real
1971,real
1971,real
1971,real
1971,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1972,real
1973,real
1973,real
1973,real
1973,real
1973,real
1976,real
1978,real
1978,real
1978,real
1980,real
1980,real
1980,real
1980,real
1982,real
1982,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1983,real
1985,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1986,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1987,real
1988,real
1988,real
1989,real
1989,real
1989,real
1989,real
1989,real
1989,real
1990,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1994,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1995,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1997,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1998,real
1999,real
1999,real
1999,real
1999,real
1999,real
1999,real
2000,real
2000,real
2001,real
2001,real
2001,real
2001,real
2001,real
2001,real
2001,real
2001,real
2001,real
2001,real
2001,real
2001,real
2002,real
2002,real
2002,real
2002,real
2002,real
2002,real
2002,real
2002,real
2002,real
2002,real
2002,real
2002,real
2003,real
2003,real
2003,real
2003,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2004,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2005,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2006,real
2007,real
2008,real
2008,real
2008,real
2008,real
2008,real
2009,real
2009,real
2009,real
2009,real
2009,real
2009,real
2009,real
2009,real
2009,real
2009,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2011,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2012,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2013,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2014,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2015,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2016,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
2017,real
